procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu----- -----timestamp-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st                 UTC
 0  0      0 2485684  41840 1095312    0    0     0    20   44   52  0  0 100  0  0 2026-09-22 08:29:30
 0  0      0 2485684  41840 1095312    0    0     0     0   25   29  0  0 100  0  0 2026-09-22 08:29:31
 0  0      0 2485684  41840 1095312    0    0     0     0   33   33  0  0 100  0  0 2026-09-22 08:29:32
 0  0      0 2485684  41840 1095312    0    0     0     8   32   31  0  0 100  0  0 2026-09-22 08:29:33
 0  0      0 2485684  41840 1095312    0    0     0     0   28   35  0  0 100  0  0 2026-09-22 08:29:34
 0  0      0 2485684  41848 1095312    0    0     0    16   41   49  0  0 100  0  0 2026-09-22 08:29:35
 0  0      0 2485684  41848 1095312    0    0     0     0   23   25  0  0 100  0  0 2026-09-22 08:29:36
 0  0      0 2485684  41848 1095312    0    0     0     0   24   31  0  0 100  0  0 2026-09-22 08:29:37
 0  0      0 2485684  41848 1095312    0    0     0     0   30   35  1  0 100  0  0 2026-09-22 08:29:38
 0  0      0 2485684  41848 1095312    0    0     0     8   30   28  0  0 100  0  0 2026-09-22 08:29:39
 0  0      0 2485684  41856 1095312    0    0     0   984  113  166  0  0 99  1  0 2026-09-22 08:29:40
 0  0      0 2485684  41856 1095312    0    0     0     0   22   25  0  0 100  0  0 2026-09-22 08:29:41
 1  0      0 2485684  41856 1095312    0    0     0     0   33   37  0  0 100  0  0 2026-09-22 08:29:42
 1  0      0 2485684  41856 1095312    0    0     0     0   20   22  0  0 100  0  0 2026-09-22 08:29:43
 1  0      0 2485684  41856 1095312    0    0     0     0   23   28  0  0 100  0  0 2026-09-22 08:29:44
 1  0      0 2485684  41864 1095316    0    0     0    44   48   48  0  0 100  0  0 2026-09-22 08:29:45
 1  0      0 2485684  41864 1095316    0    0     0     0   25   31  0  0 100  0  0 2026-09-22 08:29:46
 1  0      0 2485684  41864 1095316    0    0     0     0   20   23  0  0 100  0  0 2026-09-22 08:29:47
 1  0      0 2485684  41864 1095316    0    0     0     0   19   21  0  0 100  0  0 2026-09-22 08:29:48
 0  1      0 2485684  41868 1095316    0    0     0    20   22   29  0  0 100  0  0 2026-09-22 08:29:49
 0  0      0 2485684  41872 1095316    0    0     0    28   44   50  0  0 100  0  0 2026-09-22 08:29:50
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu----- -----timestamp-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st                 UTC
 0  0      0 2485684  41872 1095320    0    0     0    12   32   34  0  0 100  0  0 2026-09-22 08:29:51
 0  0      0 2485684  41872 1095320    0    0     0     0   31   29  0  0 100  0  0 2026-09-22 08:29:52
 0  0      0 2485684  41872 1095320    0    0     0     0   28   33  0  0 100  0  0 2026-09-22 08:29:53
 0  1      0 2485684  41880 1095312    0    0     0    24   26   35  0  0 100  0  0 2026-09-22 08:29:54
 0  0      0 2485684  41880 1095320    0    0     0     0   41   37  0  0 100  0  0 2026-09-22 08:29:55
 0  0      0 2485684  41880 1095320    0    0     0     0   27   32  0  0 100  0  0 2026-09-22 08:29:56
 0  0      0 2485684  41880 1095320    0    0     0     8   44   38  0  0 100  0  0 2026-09-22 08:29:57
 0  0      0 2485684  41880 1095320    0    0     0     0   35   45  0  0 100  0  0 2026-09-22 08:29:58
 0  0      0 2485684  41880 1095320    0    0     0     0   23   30  0  0 100  0  0 2026-09-22 08:29:59
 0  0      0 2485684  41888 1095320    0    0     0    32   41   45  0  0 100  0  0 2026-09-22 08:30:00
 0  0      0 2485684  41888 1095320    0    0     0     0   25   32  0  0 100  0  0 2026-09-22 08:30:01
 0  0      0 2485432  41888 1095320    0    0     0     0   83   96  1  0 100  0  0 2026-09-22 08:30:02
 0  0      0 2485432  41888 1095320    0    0     0     8   59   48  0  0 99  0  0 2026-09-22 08:30:03
 0  0      0 2485432  41888 1095320    0    0     0     0   30   33  0  0 100  0  0 2026-09-22 08:30:04
 0  0      0 2485432  41896 1095312    0    0     0    40   37   41  0  0 100  0  0 2026-09-22 08:30:05
 0  0      0 2485432  41896 1095320    0    0     0     0   39   41  0  0 100  0  0 2026-09-22 08:30:06
 0  0      0 2485432  41896 1095320    0    0     0   164   52   55  0  0 100  0  0 2026-09-22 08:30:07
 0  0      0 2485432  41896 1095320    0    0     0     0   38   36  0  0 100  0  0 2026-09-22 08:30:08
 0  0      0 2485432  41896 1095320    0    0     0     8   32   28  1  0 100  0  0 2026-09-22 08:30:09
 0  0      0 2485432  41904 1095312    0    0     0    16   36   42  0  0 99  0  0 2026-09-22 08:30:10
 0  0      0 2485432  41904 1095320    0    0     0    24   40   34  0  0 100  0  0 2026-09-22 08:30:11
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu----- -----timestamp-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st                 UTC
 0  0      0 2485432  41904 1095320    0    0     0     0   32   35  0  1 100  0  0 2026-09-22 08:30:12
 0  0      0 2485432  41904 1095320    0    0     0     0   22   22  0  0 100  0  0 2026-09-22 08:30:13
 0  0      0 2485432  41904 1095320    0    0     0     0   41   38  0  0 100  0  0 2026-09-22 08:30:14
 0  0      0 2485432  41912 1095312    0    0     0    24   46   47  0  0 100  0  0 2026-09-22 08:30:15
 0  0      0 2485432  41912 1095320    0    0     0     0   34   35  0  0 100  0  0 2026-09-22 08:30:16
 0  0      0 2485432  41912 1095320    0    0     0     0   47   37  0  0 100  0  0 2026-09-22 08:30:17
 0  0      0 2485432  41912 1095320    0    0     0     0   32   32  0  0 100  0  0 2026-09-22 08:30:18
 0  0      0 2485432  41912 1095320    0    0     0     0   24   27  0  0 100  0  0 2026-09-22 08:30:19
 0  0      0 2485432  41920 1095320    0    0     0    16   33   40  0  0 100  0  0 2026-09-22 08:30:20
 0  0      0 2485432  41920 1095324    0    0     0    12   38   34  0  0 100  0  0 2026-09-22 08:30:21
 0  0      0 2485432  41920 1095324    0    0     0     0   38   42  0  0 100  0  0 2026-09-22 08:30:22
 0  0      0 2485432  41920 1095324    0    0     0     0   29   26  0  0 100  0  0 2026-09-22 08:30:23
 0  0      0 2485432  41920 1095324    0    0     0     0   36   30  0  0 100  0  0 2026-09-22 08:30:24
 0  0      0 2485432  41928 1095316    0    0     0    24   41   39  0  0 100  0  0 2026-09-22 08:30:25
 0  0      0 2485432  41928 1095324    0    0     0     0   45   42  1  0 100  0  0 2026-09-22 08:30:26
 0  0      0 2485432  41928 1095328    0    0     0    12   41   34  0  0 100  0  0 2026-09-22 08:30:27
 0  0      0 2485432  41928 1095328    0    0     0     0   36   33  0  0 100  0  0 2026-09-22 08:30:28
 0  0      0 2485432  41928 1095328    0    0     0     0   25   24  0  0 100  0  0 2026-09-22 08:30:29
 0  0      0 2485432  41936 1095320    0    0     0    24   34   47  0  0 100  0  0 2026-09-22 08:30:30
 0  0      0 2485432  41936 1095328    0    0     0    12   48   51  0  0 100  0  0 2026-09-22 08:30:31
 0  0      0 2485432  41936 1095328    0    0     0     0   43   44  0  1 100  0  0 2026-09-22 08:30:32
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu----- -----timestamp-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st                 UTC
 0  0      0 2485432  41936 1095328    0    0     0     8   37   35  0  0 100  0  0 2026-09-22 08:30:33
 0  0      0 2485432  41936 1095328    0    0     0     0   29   37  0  0 100  0  0 2026-09-22 08:30:34
 0  0      0 2485432  41944 1095320    0    0     0    16   37   46  0  0 100  0  0 2026-09-22 08:30:35
 0  0      0 2485432  41944 1095328    0    0     0     0   34   26  0  0 100  0  0 2026-09-22 08:30:36
 0  0      0 2485432  41944 1095328    0    0     0     0   40   43  0  0 100  0  0 2026-09-22 08:30:37
 0  0      0 2485432  41944 1095328    0    0     0     0   34   42  0  0 100  0  0 2026-09-22 08:30:38
 0  0      0 2485432  41944 1095328    0    0     0     8   50   37  0  0 100  0  0 2026-09-22 08:30:39
 0  0      0 2485432  41952 1095320    0    0     0    16   36   44  0  0 100  1  0 2026-09-22 08:30:40
 0  0      0 2485432  41952 1095328    0    0     0     0   34   32  0  0 100  0  0 2026-09-22 08:30:41
 0  0      0 2485432  41952 1095328    0    0     0     0   32   39  0  0 100  0  0 2026-09-22 08:30:42
 0  0      0 2485432  41952 1095328    0    0     0     0   25   25  0  0 100  0  0 2026-09-22 08:30:43
 0  0      0 2485432  41952 1095328    0    0     0     0   29   33  0  1 100  0  0 2026-09-22 08:30:44
 0  0      0 2485432  41960 1095320    0    0     0    24   53   48  0  0 100  0  0 2026-09-22 08:30:45
