procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu----- -----timestamp-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st                 UTC
 0  0      0 2349468  41916 1226808    0    0     0    48   42   46  0  0 100  1  0 2026-09-22 08:26:04
 0  0      0 2349468  41916 1226808    0    0     0    24   60   59  0  0 100  0  0 2026-09-22 08:26:05
 0  0      0 2349468  41916 1226808    0    0     0     0   55   32  0  1 100  0  0 2026-09-22 08:26:06
 0  0      0 2349468  41916 1226808    0    0     0     0   41   44  0  0 100  0  0 2026-09-22 08:26:07
 0  0      0 2349468  41916 1226808    0    0     0     0   45   46  0  0 100  0  0 2026-09-22 08:26:08
 0  0      0 2349468  41924 1226800    0    0     0    60   46   50  0  0 100  0  0 2026-09-22 08:26:09
 0  0      0 2349468  41924 1226808    0    0     0     0   39   32  0  0 100  0  0 2026-09-22 08:26:10
 0  0      0 2349468  41924 1226808    0    0     0    12   51   48  0  0 100  0  0 2026-09-22 08:26:11
 0  0      0 2349468  41924 1226808    0    0     0     0   39   45  0  0 100  0  0 2026-09-22 08:26:12
 0  0      0 2349468  41924 1226808    0    0     0     0   55   60  0  0 100  0  0 2026-09-22 08:26:13
 0  0      0 2349468  41924 1226808    0    0     0     0   31   30  0  0 100  0  0 2026-09-22 08:26:14
 0  0      0 2349468  41932 1226808    0    0     0    40   43   47  0  0 100  0  0 2026-09-22 08:26:15
 0  0      0 2349468  41932 1226808    0    0     0     0   40   34  0  0 100  0  0 2026-09-22 08:26:16
 0  0      0 2349468  41932 1226808    0    0     0     8   45   45  0  0 100  0  0 2026-09-22 08:26:17
 0  0      0 2349468  41932 1226808    0    0     0     0   40   37  1  0 100  0  0 2026-09-22 08:26:18
 0  0      0 2349468  41932 1226808    0    0     0     0   34   36  0  0 100  0  0 2026-09-22 08:26:19
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu----- -----timestamp-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st                 UTC
 0  0      0 2349468  41940 1226800    0    0     0    16   32   38  0  1 100  0  0 2026-09-22 08:26:20
 0  0      0 2349468  41940 1226808    0    0     0     0   40   38  0  0 100  0  0 2026-09-22 08:26:21
 0  0      0 2349468  41940 1226808    0    0     0   104   55   42  0  0 100  0  0 2026-09-22 08:26:22
 0  0      0 2349468  41940 1226808    0    0     0     8   50   48  0  1 100  0  0 2026-09-22 08:26:23
 0  0      0 2349468  41940 1226808    0    0     0     0   43   30  0  0 100  0  0 2026-09-22 08:26:25
 0  0      0 2349468  41940 1226808    0    0     0     0   71  101  0  0 100  0  0 2026-09-22 08:26:26
 0  0      0 2349468  41948 1226808    0    0     0    32   43   42  0  0 100  0  0 2026-09-22 08:26:27
 0  0      0 2349468  41948 1226808    0    0     0   284   76   90  0  0 99  0  0 2026-09-22 08:26:28
 0  0      0 2349468  41948 1226808    0    0     0     0   43   32  0  0 100  0  0 2026-09-22 08:26:29
 0  0      0 2349468  41948 1226808    0    0     0     8   40   42  0  0 100  0  0 2026-09-22 08:26:30
 0  0      0 2349468  41948 1226808    0    0     0     0   44   36  1  0 100  0  0 2026-09-22 08:26:31
 0  0      0 2349468  41956 1226800    0    0     0    24   30   36  0  0 100  0  0 2026-09-22 08:26:32
 0  0      0 2349468  41956 1226808    0    0     0     0   31   26  0  0 100  0  0 2026-09-22 08:26:32
 0  0      0 2349468  41956 1226808    0    0     0     0   35   44  0  0 100  0  0 2026-09-22 08:26:33
 0  0      0 2349468  41956 1226808    0    0     0     0   24   26  0  0 100  0  0 2026-09-22 08:26:34
 0  0      0 2349468  41956 1226808    0    0     0     8   55   48  0  0 100  0  0 2026-09-22 08:26:35
 0  0      0 2349468  41956 1226808    0    0     0     0   27   29  0  0 100  0  0 2026-09-22 08:26:36
 0  0      0 2349468  41964 1226808    0    0     0    32   47   48  0  0 100  0  0 2026-09-22 08:26:37
 0  0      0 2349468  41964 1226808    0    0     0     0   25   31  0  0 100  0  0 2026-09-22 08:26:38
 0  0      0 2349468  41964 1226808    0    0     0     0   25   29  0  1 100  0  0 2026-09-22 08:26:39
 0  0      0 2349468  41964 1226808    0    0     0     0   25   29  0  0 100  0  0 2026-09-22 08:26:40
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu----- -----timestamp-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st                 UTC
 0  0      0 2349468  41964 1226808    0    0     0    12   39   39  0  0 100  0  0 2026-09-22 08:26:41
 0  0      0 2349468  41972 1226800    0    0     0    16   29   35  0  0 100  1  0 2026-09-22 08:26:42
 0  0      0 2349468  41972 1226808    0    0     0     0   48   46  0  0 100  0  0 2026-09-22 08:26:43
 0  0      0 2349468  41972 1226808    0    0     0     0   35   33  0  0 100  0  0 2026-09-22 08:26:44
 0  0      0 2349468  41972 1226808    0    0     0     0   29   39  0  0 100  0  1 2026-09-22 08:26:45
 0  0      0 2349468  41972 1226808    0    0     0    12   34   38  0  0 100  0  0 2026-09-22 08:26:47
 1  0      0 2349468  41972 1226808    0    0     0     0   48   43  0  1 100  0  0 2026-09-22 08:26:48
0  0      0 2349468  41848 1226796    0    0     0    24   54   59  0  1 100  0  0 2026-09-22 08:25:23
 0  0      0 2349468  41848 1226796    0    0     0     0   43   46  0  0 100  0  0 2026-09-22 08:25:24
 0  0      0 2349468  41848 1226796    0    0     0     0   53   48  0  0 100  0  0 2026-09-22 08:25:25
 0  0      0 2349468  41848 1226796    0    0     0     0   43   50  1  0 100  0  0 2026-09-22 08:25:26
 0  0      0 2349468  41848 1226800    0    0     0   664   93  125  0  0 100  1  0 2026-09-22 08:25:27
 0  0      0 2349468  41856 1226800    0    0     0    36   61   62  0  0 100  0  0 2026-09-22 08:25:28
 0  0      0 2349468  41856 1226800    0    0     0     0   42   51  0  1 100  0  0 2026-09-22 08:25:29
 0  0      0 2349468  41856 1226800    0    0     0     0   51   48  0  0 100  0  0 2026-09-22 08:25:30
 0  0      0 2349468  41856 1226800    0    0     0     0   46   50  0  0 100  0  0 2026-09-22 08:25:31
 0  0      0 2349468  41856 1226804    0    0     0     0   49   44  0  0 100  0  0 2026-09-22 08:25:32
 0  0      0 2349468  41864 1226804    0    0     0    72   60   63  0  0 99  0  0 2026-09-22 08:25:33
 0  0      0 2349468  41864 1226804    0    0     0     0   47   57  0  0 100  0  0 2026-09-22 08:25:34
 0  0      0 2349468  41864 1226804    0    0     0     0   41   45  0  0 100  0  1 2026-09-22 08:25:35
 0  0      0 2349468  41864 1226804    0    0     0     0   43   43  0  0 100  0  0 2026-09-22 08:25:36
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu----- -----timestamp-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st                 UTC
 0  0      0 2349468  41864 1226804    0    0     0     0   58   60  0  0 99  0  0 2026-09-22 08:25:37
 0  0      0 2349468  41872 1226804    0    0     0    32   55   62  0  0 100  0  0 2026-09-22 08:25:38
 0  0      0 2349468  41872 1226804    0    0     0     0   59   64  0  1 100  0  0 2026-09-22 08:25:39
 0  0      0 2349468  41872 1226804    0    0     0     0   45   43  0  0 100  0  0 2026-09-22 08:25:40
 0  0      0 2349468  41872 1226804    0    0     0     0   46   48  0  0 99  0  0 2026-09-22 08:25:41
 0  0      0 2349468  41872 1226804    0    0     0     0   42   43  0  0 100  0  0 2026-09-22 08:25:42
 0  0      0 2349468  41880 1226796    0    0     0    16   47   57  0  0 100  0  0 2026-09-22 08:25:43
 0  0      0 2349468  41880 1226808    0    0     0    16   63   58  1  0 100  0  0 2026-09-22 08:25:44
 0  0      0 2349468  41880 1226808    0    0     0     0   43   47  0  1 100  0  0 2026-09-22 08:25:45
 0  0      0 2349468  41880 1226808    0    0     0     0   41   44  0  0 100  0  0 2026-09-22 08:25:46
 0  0      0 2349468  41880 1226808    0    0     0     0   42   49  0  1 100  0  0 2026-09-22 08:25:47
 0  0      0 2349468  41888 1226800    0    0     0    16   45   48  0  0 100  0  0 2026-09-22 08:25:48
 0  0      0 2349468  41888 1226808    0    0     0    20   54   56  0  0 100  0  0 2026-09-22 08:25:49
 0  0      0 2349468  41888 1226808    0    0     0     0   48   48  0  1 100  0  0 2026-09-22 08:25:50
 0  0      0 2349468  41888 1226808    0    0     0     0   49   70  0  1 100  0  0 2026-09-22 08:25:51
 0  0      0 2349468  41888 1226808    0    0     0     0   49   38  0  0 100  0  0 2026-09-22 08:25:52
 0  0      0 2349468  41888 1226808    0    0     0     0   35   39  0  0 100  0  0 2026-09-22 08:25:53
 0  0      0 2349468  41900 1226808    0    0     0    92   75   64  0  1 100  0  0 2026-09-22 08:25:54
 0  0      0 2349468  41900 1226808    0    0     0     0   38   43  0  0 100  0  0 2026-09-22 08:25:55
 0  0      0 2349468  41900 1226812    0    0     0     0   37   36  0  1 100  0  0 2026-09-22 08:25:56
 0  0      0 2349468  41900 1226812    0    0     0     4   52   51  0  0 100  0  0 2026-09-22 08:25:57
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu----- -----timestamp-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st                 UTC
 0  0      0 2349468  41900 1226812    0    0     0     0   33   38  0  0 100  0  0 2026-09-22 08:25:58
 0  0      0 2349468  41908 1226812    0    0     0    16   41   46  0  0 100  0  0 2026-09-22 08:25:59
 0  0      0 2349468  41908 1226812    0    0     0    20   48   47  0  0 100  0  0 2026-09-22 08:26:00
