procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu----- -----timestamp-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st                 UTC
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st                 UTC
 1  0      0 1753708  56232 1416604    0    0     0  2408 28968 24066 67 19 14  1  0 2026-09-22 09:00:48
 4  0      0 1747404  56300 1421628    0    0     0  4652 29382 24210 66 16 16  1  0 2026-09-22 09:00:49
 3  0      0 1741860  56332 1426192    0    0     0  1472 29567 24577 60 22 18  1  0 2026-09-22 09:00:50
 3  0      0 1736812  56404 1430816    0    0     0  4144 30498 25508 57 20 22  1  0 2026-09-22 09:00:51
 6  0      0 1731268  56488 1435864    0    0     0  3272 29917 25057 59 20 20  1  0 2026-09-22 09:00:52
 2  0      0 1725216  56512 1440808    0    0     0  2516 29406 24332 62 19 19  0  1 2026-09-22 09:00:53
 7  0      0 1719920  56528 1445592    0    0     0  1320 29265 24030 67 17 16  1  0 2026-09-22 09:00:54
 2  0      0 1714628  56572 1450352    0    0     0  1776 29311 24424 62 19 19  0  0 2026-09-22 09:00:55
 1  0      0 1709836  56584 1454660    0    0     0  1048 29727 24495 58 25 17  0  0 2026-09-22 09:00:56
 1  0      0 1703288  56616 1459668    0    0     0  5760 29129 24283 60 21 18  1  0 2026-09-22 09:00:57
 3  0      0 1697736  56640 1464724    0    0     0  2016 29753 24886 63 19 18  0  0 2026-09-22 09:00:58
 0  0      0 1691944  56684 1469392    0    0     0 119476 28937 23910 64 20 15  1  0 2026-09-22 09:00:59
 4  0      0 1686140  56780 1474288    0    0     0  4832 29463 24932 66 18 16  0  0 2026-09-22 09:01:00
 6  0      0 1681100  56812 1478716    0    0     0  2180 29158 23945 64 20 17  0  0 2026-09-22 09:01:01
 1  0      0 1676064  56884 1482980    0    0     0  3408 29461 24710 62 20 18  0  0 2026-09-22 09:01:02
 2  0      0 1670268  56964 1487780    0    0     0  7240 29923 25181 58 23 19  0  0 2026-09-22 09:01:03
 0  0      0 1665220  57032 1492152    0    0     0  3484 30080 24713 63 19 18  1  0 2026-09-22 09:01:04
 1  0      0 1660428  57088 1496428    0    0     0  2864 29365 24367 63 19 18  0  0 2026-09-22 09:01:05
 0  0      0 1654884  57288 1500888    0    0     0 18912 29802 25126 59 18 22  2  0 2026-09-22 09:01:06
 0  0      0 1650344  57360 1504908    0    0     0  2916 29822 24665 61 16 21  2  0 2026-09-22 09:01:07
 4  0      0 1645556  57440 1509060    0    0     0  2876 30262 25192 57 21 22  0  0 2026-09-22 09:01:08
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu----- -----timestamp-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st                 UTC
 3  0      0 1640012  57512 1513760    0    0     0  3996 30605 25405 56 21 23  1  0 2026-09-22 09:01:09
 1  0      0 1633964  57568 1518616    0    0     0  6932 30483 25270 57 20 21  2  0 2026-09-22 09:01:10
 4  0      0 1628924  57644 1522952    0    0     0  3172 29854 24933 61 20 19  1  0 2026-09-22 09:01:11
 0  0      0 1623132  57656 1527456    0    0     0  1572 28850 23776 64 15 21  0  0 2026-09-22 09:01:12
 1  0      0 1617340  57712 1532156    0    0     0  3020 29637 24884 58 17 23  1  1 2026-09-22 09:01:13
 4  0      0 1611800  57788 1537000    0    0     0  3156 29210 24074 63 19 18  0  0 2026-09-22 09:01:14
 3  0      0 1606504  57856 1541740    0    0     0  4348 30001 25052 56 21 22  1  0 2026-09-22 09:01:15
 0  0      0 1600988  57948 1546344    0    0     0  7536 28393 23754 53 18 27  2  0 2026-09-22 09:01:16
 0  0      0 1600988  58000 1546332    0    0     0  2080  492  839  0  1 98  2  0 2026-09-22 09:01:17
 1  0      0 1570020  58028 1546332    0    0     0   604 1231 2554 13  8 78  0  0 2026-09-22 09:01:18
